"date","site","sif"
"2011-12-15","US-CPR",0.0835583433508873
"2012-01-15","US-CPR",0.0179133601486683
"2012-02-15","US-CPR",0.0456909388303757
"2012-03-15","US-CPR",0.0200310442596674
"2012-04-15","US-CPR",0.106050297617912
"2012-05-15","US-CPR",0.323537409305573
"2012-06-15","US-CPR",0.300859451293945
"2012-07-15","US-CPR",0.222881972789764
"2012-08-15","US-CPR",0.221921920776367
"2012-09-15","US-CPR",0.150943353772163
"2012-10-15","US-CPR",-0.0780688375234604
"2012-11-15","US-CPR",0.0377952754497528
"2012-12-15","US-CPR",-0.0612468533217907
"2013-01-15","US-CPR",-0.00432646600529552
"2013-02-15","US-CPR",-0.0212554931640625
"2013-03-15","US-CPR",0.0557718425989151
"2013-04-15","US-CPR",-0.147294923663139
"2013-05-15","US-CPR",0.198963835835457
"2013-06-15","US-CPR",0.302266418933868
"2013-07-15","US-CPR",0.131378218531609
"2013-08-15","US-CPR",0.167146056890488
"2013-09-15","US-CPR",0.194027364253998
"2013-10-15","US-CPR",0.158814430236816
"2013-11-15","US-CPR",-0.00576730631291866
"2013-12-15","US-CPR",0.0388092175126076
"2014-01-15","US-CPR",0.0750712603330612
"2014-02-15","US-CPR",0.0222391877323389
"2014-03-15","US-CPR",0.0827883780002594
"2014-04-15","US-CPR",0.0740848705172539
"2014-05-15","US-CPR",0.223158150911331
"2014-06-15","US-CPR",0.335698425769806
"2014-07-15","US-CPR",0.40742102265358
"2014-08-15","US-CPR",0.272817820310593
"2014-09-15","US-CPR",0.216141983866692
"2014-10-15","US-CPR",0.0418712757527828
"2014-11-15","US-CPR",0.0926634222269058
"2014-12-15","US-CPR",-0.0131110530346632
"2015-01-15","US-CPR",0.0501781702041626
"2015-02-15","US-CPR",0.0119511364027858
"2015-03-15","US-CPR",-0.00981893390417099
"2015-04-15","US-CPR",-0.0309759993106127
"2015-05-15","US-CPR",0.223505705595016
"2015-06-15","US-CPR",0.299216657876968
"2015-07-15","US-CPR",0.472413063049316
"2015-08-15","US-CPR",0.197762444615364
"2015-09-15","US-CPR",0.140338078141212
"2015-10-15","US-CPR",0.0913850367069244
"2015-11-15","US-CPR",0.0835967138409615
"2015-12-15","US-CPR",-0.0444940589368343
"2016-01-15","US-CPR",0.0410972982645035
"2016-02-15","US-CPR",0.082525260746479
"2016-03-15","US-CPR",0.045670285820961
"2016-04-15","US-CPR",0.0207619145512581
"2016-05-15","US-CPR",0.282647520303726
"2016-06-15","US-CPR",0.302929222583771
"2016-07-15","US-CPR",0.180039450526237
"2016-08-15","US-CPR",0.114813715219498
"2016-09-15","US-CPR",0.174427703022957
"2016-10-15","US-CPR",0.0550004951655865
"2016-11-15","US-CPR",-0.0275345481932163
"2016-12-15","US-CPR",-0.0411063060164452
"2017-01-15","US-CPR",0.0788670256733894
"2017-02-15","US-CPR",0.0303565468639135
"2017-03-15","US-CPR",0.0193201098591089
"2017-04-15","US-CPR",0.00391946127638221
"2017-05-15","US-CPR",0.274694889783859
"2017-06-15","US-CPR",0.209335476160049
"2017-07-15","US-CPR",0.289402395486832
"2017-08-15","US-CPR",0.21364438533783
"2017-09-15","US-CPR",0.0832275971770287
"2017-10-15","US-CPR",0.0358221344649792
"2017-11-15","US-CPR",0.00342499045655131
"2017-12-15","US-CPR",-0.000567267474252731
"2007-01-15","US-Ctn",0.00407330691814423
"2007-02-15","US-Ctn",-0.0747163444757462
"2007-03-15","US-Ctn",0.11911778897047
"2007-04-15","US-Ctn",0.120974369347095
"2007-05-15","US-Ctn",0.389062434434891
"2007-06-15","US-Ctn",0.494869381189346
"2007-07-15","US-Ctn",0.247907027602196
"2007-08-15","US-Ctn",0.291450768709183
"2007-09-15","US-Ctn",0.154548615217209
"2007-10-15","US-Ctn",0.0593910366296768
"2007-11-15","US-Ctn",0.0154746863991022
"2008-01-15","US-Ctn",-0.0991163551807404
"2008-02-15","US-Ctn",-0.00806362926959991
"2008-03-15","US-Ctn",0.0818100869655609
"2008-04-15","US-Ctn",0.16506464779377
"2008-05-15","US-Ctn",0.334816873073578
"2008-06-15","US-Ctn",0.469338327646255
"2008-07-15","US-Ctn",0.39694818854332
"2008-08-15","US-Ctn",0.326195597648621
"2008-09-15","US-Ctn",0.198735132813454
"2008-10-15","US-Ctn",0.0996802672743797
"2008-11-15","US-Ctn",0.0045512393116951
"2008-12-15","US-Ctn",0.0788650438189507
"2009-01-15","US-Ctn",0.100373014807701
"2009-02-15","US-Ctn",-0.136000663042068
"2009-03-15","US-Ctn",0.0812278240919113
"2009-04-15","US-Ctn",0.0261931177228689
"2009-05-15","US-Ctn",0.353565663099289
"2009-06-15","US-Ctn",0.389478802680969
"2009-07-15","US-Ctn",0.348533153533936
"2009-08-15","US-Ctn",0.243279501795769
"2009-09-15","US-Ctn",0.0358496084809303
"2009-10-15","US-Ctn",-0.213643833994865
"2009-11-15","US-Ctn",-0.0221274998039007
"2009-12-15","US-Ctn",0.0131340343505144
"2010-02-15","US-Ctn",-0.112183764576912
"2010-03-15","US-Ctn",0.0480922535061836
"2010-04-15","US-Ctn",0.0130514381453395
"2010-05-15","US-Ctn",0.477539718151093
"2010-06-15","US-Ctn",0.639453589916229
"2010-07-15","US-Ctn",0.437780946493149
"2010-08-15","US-Ctn",0.213913545012474
"2010-09-15","US-Ctn",0.168475344777107
"2010-10-15","US-Ctn",0.0331919342279434
"2010-11-15","US-Ctn",0.0384734086692333
"2010-12-15","US-Ctn",0.2060546875
"2011-01-15","US-Ctn",-0.00370336417108774
"2011-02-15","US-Ctn",0.013809191994369
"2011-03-15","US-Ctn",0.0903122797608376
"2011-04-15","US-Ctn",0.156523272395134
"2011-05-15","US-Ctn",0.32557025551796
"2011-06-15","US-Ctn",0.532907366752625
"2011-07-15","US-Ctn",0.410469114780426
"2011-08-15","US-Ctn",0.302791684865952
"2011-09-15","US-Ctn",0.237026035785675
"2011-10-15","US-Ctn",0.0973047837615013
"2011-11-15","US-Ctn",-0.00553537486121058
"2011-12-15","US-Ctn",-0.0279675126075745
"2012-01-15","US-Ctn",-0.0542385019361973
"2012-02-15","US-Ctn",0.101331263780594
"2012-03-15","US-Ctn",0.0694339498877525
"2012-04-15","US-Ctn",0.16439650952816
"2012-05-15","US-Ctn",0.252023428678513
"2012-06-15","US-Ctn",0.425800830125809
"2012-07-15","US-Ctn",0.211457461118698
"2012-08-15","US-Ctn",0.0695992037653923
"2012-09-15","US-Ctn",0.0735015645623207
"2012-10-15","US-Ctn",0.0656222254037857
"2012-11-15","US-Ctn",-0.0138865252956748
"2012-12-15","US-Ctn",0.055261205881834
"2013-02-15","US-Ctn",-0.0383433438837528
"2013-03-15","US-Ctn",0.0437198244035244
"2013-04-15","US-Ctn",0.0796021074056625
"2013-05-15","US-Ctn",0.227690443396568
"2013-06-15","US-Ctn",0.474753588438034
"2013-07-15","US-Ctn",0.336158454418182
"2013-08-15","US-Ctn",0.302453011274338
"2013-09-15","US-Ctn",0.125201746821404
"2013-10-15","US-Ctn",0.0218413565307856
"2013-11-15","US-Ctn",0.0131682753562927
"2013-12-15","US-Ctn",-0.0310399550944567
"2014-01-15","US-Ctn",0.124491110444069
"2014-02-15","US-Ctn",0.0216701552271843
"2014-03-15","US-Ctn",-0.0135814789682627
"2014-04-15","US-Ctn",0.159640669822693
"2014-05-15","US-Ctn",0.274869024753571
"2014-06-15","US-Ctn",0.651508867740631
"2014-07-15","US-Ctn",0.453892171382904
"2014-08-15","US-Ctn",0.237738683819771
"2014-09-15","US-Ctn",0.189601555466652
"2014-10-15","US-Ctn",0.0922023579478264
"2014-11-15","US-Ctn",0.0992930233478546
"2014-12-15","US-Ctn",0.0139790354296565
"2015-01-15","US-Ctn",-0.00946840457618237
"2015-02-15","US-Ctn",0.000531801080796868
"2015-03-15","US-Ctn",0.0286424309015274
"2015-04-15","US-Ctn",0.133972436189651
"2015-05-15","US-Ctn",0.19572040438652
"2015-06-15","US-Ctn",0.246211290359497
"2015-07-15","US-Ctn",0.508845746517181
"2015-08-15","US-Ctn",0.321812778711319
"2015-09-15","US-Ctn",0.227115303277969
"2015-10-15","US-Ctn",0.0600538328289986
"2015-11-15","US-Ctn",0.0287189949303865
"2015-12-15","US-Ctn",0.0957899019122124
"2016-02-15","US-Ctn",0.00760321039706469
"2016-03-15","US-Ctn",0.0319053158164024
"2016-04-15","US-Ctn",0.247297242283821
"2016-05-15","US-Ctn",0.415737390518188
"2016-06-15","US-Ctn",0.343576312065125
"2016-07-15","US-Ctn",0.296949625015259
"2016-08-15","US-Ctn",0.129223942756653
"2016-09-15","US-Ctn",0.0621004104614258
"2016-10-15","US-Ctn",0.0533781051635742
"2016-11-15","US-Ctn",-0.0271688625216484
"2016-12-15","US-Ctn",0.0266950223594904
"2017-02-15","US-Ctn",0.144502729177475
"2017-03-15","US-Ctn",0.0562266744673252
"2017-04-15","US-Ctn",0.0287600494921207
"2017-05-15","US-Ctn",0.302894115447998
"2017-06-15","US-Ctn",0.33832836151123
"2017-07-15","US-Ctn",0.145293891429901
"2017-08-15","US-Ctn",0.11011254042387
"2017-09-15","US-Ctn",-0.00308405002579093
"2017-10-15","US-Ctn",0.0495189465582371
"2017-11-15","US-Ctn",0.0142026338726282
"2017-12-15","US-Ctn",0.0742866322398186
"2007-01-15","US-Dia",0.222069174051285
"2007-02-15","US-Dia",0.208279177546501
"2007-03-15","US-Dia",0.267756253480911
"2007-04-15","US-Dia",0.404220372438431
"2007-05-15","US-Dia",0.373201727867126
"2007-06-15","US-Dia",0.188284769654274
"2007-07-15","US-Dia",0.163096234202385
"2007-08-15","US-Dia",0.176391303539276
"2007-09-15","US-Dia",0.108418010175228
"2007-10-15","US-Dia",0.0192503612488508
"2007-11-15","US-Dia",0.00772646022960544
"2007-12-15","US-Dia",0.118151590228081
"2008-01-15","US-Dia",0.139656692743301
"2008-02-15","US-Dia",0.172311797738075
"2008-03-15","US-Dia",0.443507939577103
"2008-04-15","US-Dia",0.437595307826996
"2008-05-15","US-Dia",0.252289593219757
"2008-06-15","US-Dia",0.318472594022751
"2008-07-15","US-Dia",0.296962410211563
"2008-08-15","US-Dia",0.303512692451477
"2008-09-15","US-Dia",0.149546042084694
"2008-10-15","US-Dia",0.0790986344218254
"2008-11-15","US-Dia",0.106022849678993
"2008-12-15","US-Dia",0.0632676929235458
"2009-01-15","US-Dia",0.125309675931931
"2009-02-15","US-Dia",0.12850546836853
"2009-03-15","US-Dia",0.374867588281631
"2009-04-15","US-Dia",0.347310423851013
"2009-05-15","US-Dia",0.352977007627487
"2009-06-15","US-Dia",0.278950899839401
"2009-07-15","US-Dia",0.157000675797462
"2009-08-15","US-Dia",0.269602060317993
"2009-09-15","US-Dia",0.150097995996475
"2009-10-15","US-Dia",0.0853990241885185
"2009-11-15","US-Dia",0.0398151837289333
"2009-12-15","US-Dia",0.0798435285687447
"2010-01-15","US-Dia",0.15271370112896
"2010-02-15","US-Dia",0.234272986650467
"2010-03-15","US-Dia",0.243607297539711
"2010-04-15","US-Dia",0.41306859254837
"2010-05-15","US-Dia",0.271744847297668
"2010-06-15","US-Dia",0.28817743062973
"2010-07-15","US-Dia",0.200355529785156
"2010-08-15","US-Dia",0.246520712971687
"2010-09-15","US-Dia",0.148407205939293
"2010-10-15","US-Dia",0.0905394703149796
"2010-11-15","US-Dia",0.115770503878593
"2010-12-15","US-Dia",0.11020166426897
"2011-01-15","US-Dia",0.217612609267235
"2011-02-15","US-Dia",0.16096268594265
"2011-03-15","US-Dia",0.34525004029274
"2011-04-15","US-Dia",0.49176362156868
"2011-05-15","US-Dia",0.248419642448425
"2011-06-15","US-Dia",0.392567783594131
"2011-07-15","US-Dia",0.259026437997818
"2011-08-15","US-Dia",0.21025761961937
"2011-09-15","US-Dia",0.153346538543701
"2011-10-15","US-Dia",0.125769004225731
"2011-11-15","US-Dia",0.042865339666605
"2011-12-15","US-Dia",0.00917540863156319
"2012-01-15","US-Dia",0.0257744621485472
"2012-02-15","US-Dia",0.0757304355502129
"2012-03-15","US-Dia",0.136992990970612
"2012-04-15","US-Dia",0.379936933517456
"2012-05-15","US-Dia",0.382763803005219
"2012-06-15","US-Dia",0.226327061653137
"2012-07-15","US-Dia",0.21080693602562
"2012-08-15","US-Dia",0.20845328271389
"2012-09-15","US-Dia",0.100040130317211
"2012-10-15","US-Dia",0.0888339504599571
"2012-11-15","US-Dia",0.0941628664731979
"2012-12-15","US-Dia",0.0307689905166626
"2013-01-15","US-Dia",0.0228395462036133
"2013-02-15","US-Dia",0.172760635614395
"2013-03-15","US-Dia",0.191358253359795
"2013-04-15","US-Dia",0.285204023122787
"2013-05-15","US-Dia",0.211146593093872
"2013-06-15","US-Dia",0.182401522994041
"2013-07-15","US-Dia",0.275896161794662
"2013-08-15","US-Dia",0.232015267014503
"2013-09-15","US-Dia",-0.0128214843571186
"2013-10-15","US-Dia",0.094185434281826
"2013-11-15","US-Dia",0.0738916620612144
"2013-12-15","US-Dia",0.0225638411939144
"2014-01-15","US-Dia",0.0370319522917271
"2014-02-15","US-Dia",0.0711757615208626
"2014-03-15","US-Dia",0.261127680540085
"2014-04-15","US-Dia",0.326266527175903
"2014-05-15","US-Dia",0.246479541063309
"2014-06-15","US-Dia",0.272329241037369
"2014-07-15","US-Dia",0.261468917131424
"2014-08-15","US-Dia",0.190543532371521
"2014-09-15","US-Dia",0.132911518216133
"2014-10-15","US-Dia",0.0744182616472244
"2014-11-15","US-Dia",0.0222626924514771
"2014-12-15","US-Dia",0.168355062603951
"2015-01-15","US-Dia",0.120935298502445
"2015-02-15","US-Dia",0.174431502819061
"2015-03-15","US-Dia",0.371199995279312
"2015-04-15","US-Dia",0.311708778142929
"2015-05-15","US-Dia",0.337828814983368
"2015-06-15","US-Dia",0.312074303627014
"2015-07-15","US-Dia",0.182395607233047
"2015-08-15","US-Dia",0.248458608984947
"2015-09-15","US-Dia",0.0606362447142601
"2015-10-15","US-Dia",0.0917742326855659
"2015-11-15","US-Dia",0.0807936787605286
"2015-12-15","US-Dia",0.115521803498268
"2016-01-15","US-Dia",0.170544326305389
"2016-02-15","US-Dia",0.235600769519806
"2016-03-15","US-Dia",0.438098758459091
"2016-04-15","US-Dia",0.514498710632324
"2016-05-15","US-Dia",0.369164228439331
"2016-06-15","US-Dia",0.279017239809036
"2016-07-15","US-Dia",0.21334670484066
"2016-08-15","US-Dia",0.212787047028542
"2016-09-15","US-Dia",0.0362092591822147
"2016-10-15","US-Dia",0.106984049081802
"2016-11-15","US-Dia",0.197442710399628
"2016-12-15","US-Dia",0.122445650398731
"2017-01-15","US-Dia",0.059814341366291
"2017-02-15","US-Dia",0.10316077619791
"2017-03-15","US-Dia",0.2900011241436
"2017-04-15","US-Dia",0.388105839490891
"2017-05-15","US-Dia",0.310198664665222
"2017-06-15","US-Dia",0.27405858039856
"2017-07-15","US-Dia",0.252788931131363
"2017-08-15","US-Dia",0.167146220803261
"2017-09-15","US-Dia",0.0561574883759022
"2017-10-15","US-Dia",0.0564840883016586
"2017-11-15","US-Dia",0.0976207181811333
"2017-12-15","US-Dia",0.0765680968761444
"2007-01-15","US-Dk1",0.152366369962692
"2007-02-15","US-Dk1",0.0952869951725006
"2007-03-15","US-Dk1",0.207605212926865
"2007-04-15","US-Dk1",0.632625758647919
"2007-05-15","US-Dk1",0.753149569034576
"2007-06-15","US-Dk1",0.59254378080368
"2007-07-15","US-Dk1",0.674749374389648
"2007-08-15","US-Dk1",0.50182318687439
"2007-09-15","US-Dk1",0.422065675258636
"2007-10-15","US-Dk1",0.190460041165352
"2007-11-15","US-Dk1",0.107013873755932
"2007-12-15","US-Dk1",0.106091797351837
"2008-01-15","US-Dk1",0.0214173961430788
"2008-02-15","US-Dk1",0.0685095265507698
"2008-03-15","US-Dk1",0.138548955321312
"2008-04-15","US-Dk1",0.482209950685501
"2008-05-15","US-Dk1",0.736299335956573
"2008-06-15","US-Dk1",0.7141352891922
"2008-07-15","US-Dk1",0.691835224628448
"2008-08-15","US-Dk1",0.387380331754684
"2008-09-15","US-Dk1",0.42507791519165
"2008-10-15","US-Dk1",0.304144561290741
"2008-11-15","US-Dk1",0.179609641432762
"2008-12-15","US-Dk1",0.0962866991758347
"2009-01-15","US-Dk1",0.137914001941681
"2009-02-15","US-Dk1",0.0481540709733963
"2009-03-15","US-Dk1",0.0752535313367844
"2009-04-15","US-Dk1",0.38283509016037
"2009-05-15","US-Dk1",0.707916915416718
"2009-06-15","US-Dk1",0.674837648868561
"2009-07-15","US-Dk1",0.832393407821655
"2009-08-15","US-Dk1",0.485121965408325
"2009-09-15","US-Dk1",0.414462774991989
"2009-10-15","US-Dk1",0.346686244010925
"2009-11-15","US-Dk1",0.0856165289878845
"2009-12-15","US-Dk1",0.101100526750088
"2010-01-15","US-Dk1",0.0167576912790537
"2010-02-15","US-Dk1",0.126346036791801
"2010-03-15","US-Dk1",0.12638857960701
"2010-04-15","US-Dk1",0.436312943696976
"2010-05-15","US-Dk1",0.677801847457886
"2010-06-15","US-Dk1",0.732100665569305
"2010-07-15","US-Dk1",0.603123843669891
"2010-08-15","US-Dk1",0.533657133579254
"2010-09-15","US-Dk1",0.435998916625977
"2010-10-15","US-Dk1",0.235208034515381
"2010-11-15","US-Dk1",0.173451915383339
"2010-12-15","US-Dk1",0.115002512931824
"2011-01-15","US-Dk1",0.0496493466198444
"2011-02-15","US-Dk1",0.0731868967413902
"2011-03-15","US-Dk1",0.217910125851631
"2011-04-15","US-Dk1",0.51936000585556
"2011-05-15","US-Dk1",0.710311710834503
"2011-06-15","US-Dk1",0.578926742076874
"2011-07-15","US-Dk1",0.565598368644714
"2011-08-15","US-Dk1",0.495667695999146
"2011-09-15","US-Dk1",0.432340025901794
"2011-10-15","US-Dk1",0.300400853157043
"2011-11-15","US-Dk1",0.11198078840971
"2011-12-15","US-Dk1",0.149923831224442
"2012-01-15","US-Dk1",0.0999424904584885
"2012-02-15","US-Dk1",0.0734852850437164
"2012-03-15","US-Dk1",0.324574768543243
"2012-04-15","US-Dk1",0.611466526985168
"2012-05-15","US-Dk1",0.572437822818756
"2012-06-15","US-Dk1",0.654683232307434
"2012-07-15","US-Dk1",0.523112535476685
"2012-08-15","US-Dk1",0.611717224121094
"2012-09-15","US-Dk1",0.335178852081299
"2012-10-15","US-Dk1",0.241138279438019
"2012-11-15","US-Dk1",0.0951563194394112
"2012-12-15","US-Dk1",0.160082429647446
"2013-01-15","US-Dk1",0.116815559566021
"2013-02-15","US-Dk1",0.0768745914101601
"2013-03-15","US-Dk1",0.241607636213303
"2013-04-15","US-Dk1",0.319250613451004
"2013-05-15","US-Dk1",0.593295574188232
"2013-06-15","US-Dk1",0.477703869342804
"2013-07-15","US-Dk1",0.649046659469604
"2013-08-15","US-Dk1",0.527842819690704
"2013-09-15","US-Dk1",0.380604892969131
"2013-10-15","US-Dk1",0.201455369591713
"2013-11-15","US-Dk1",0.0641628354787827
"2013-12-15","US-Dk1",0.0279648844152689
"2014-01-15","US-Dk1",0.078637421131134
"2014-02-15","US-Dk1",0.0551741011440754
"2014-03-15","US-Dk1",0.23237156867981
"2014-04-15","US-Dk1",0.335065841674805
"2014-05-15","US-Dk1",0.808443248271942
"2014-06-15","US-Dk1",0.681124567985535
"2014-07-15","US-Dk1",0.636947751045227
"2014-08-15","US-Dk1",0.72016453742981
"2014-09-15","US-Dk1",0.401818156242371
"2014-10-15","US-Dk1",0.368417471647263
"2014-11-15","US-Dk1",0.191355228424072
"2014-12-15","US-Dk1",0.0107561238110065
"2015-01-15","US-Dk1",0.064689889550209
"2015-02-15","US-Dk1",-0.0366019643843174
"2015-03-15","US-Dk1",0.173578515648842
"2015-04-15","US-Dk1",0.54012393951416
"2015-05-15","US-Dk1",0.770977437496185
"2015-06-15","US-Dk1",0.796588659286499
"2015-07-15","US-Dk1",0.72171288728714
"2015-08-15","US-Dk1",0.566625118255615
"2015-09-15","US-Dk1",0.476713359355927
"2015-10-15","US-Dk1",0.274559259414673
"2015-11-15","US-Dk1",0.155716449022293
"2015-12-15","US-Dk1",0.129665926098824
"2016-01-15","US-Dk1",0.179006054997444
"2016-02-15","US-Dk1",0.232824981212616
"2016-03-15","US-Dk1",0.207748234272003
"2016-04-15","US-Dk1",0.4251389503479
"2016-05-15","US-Dk1",0.76709121465683
"2016-06-15","US-Dk1",0.903973698616028
"2016-07-15","US-Dk1",0.605582058429718
"2016-08-15","US-Dk1",0.544862985610962
"2016-09-15","US-Dk1",0.463198125362396
"2016-10-15","US-Dk1",0.314601123332977
"2016-11-15","US-Dk1",0.175263032317162
"2016-12-15","US-Dk1",0.116206675767899
"2017-01-15","US-Dk1",0.0637682899832726
"2017-02-15","US-Dk1",0.187133967876434
"2017-03-15","US-Dk1",0.199227452278137
"2017-04-15","US-Dk1",0.508738696575165
"2017-05-15","US-Dk1",0.6895831823349
"2017-06-15","US-Dk1",0.718028128147125
"2017-07-15","US-Dk1",0.782804489135742
"2017-08-15","US-Dk1",0.424526005983353
"2017-09-15","US-Dk1",0.479320764541626
"2017-10-15","US-Dk1",0.330736666917801
"2017-11-15","US-Dk1",0.0921534523367882
"2017-12-15","US-Dk1",0.0234221685677767
"2007-01-15","US-FPe",-0.0129062365740538
"2007-02-15","US-FPe",0.20231930911541
"2007-03-15","US-FPe",0.0095247607678175
"2007-04-15","US-FPe",0.168201982975006
"2007-05-15","US-FPe",0.278222173452377
"2007-06-15","US-FPe",0.664768695831299
"2007-07-15","US-FPe",0.46559801697731
"2007-08-15","US-FPe",0.172070816159248
"2007-09-15","US-FPe",0.105433590710163
"2007-10-15","US-FPe",-0.0138122532516718
"2007-11-15","US-FPe",-0.111205592751503
"2007-12-15","US-FPe",-0.000189416110515594
"2008-01-15","US-FPe",-0.111304491758347
"2008-02-15","US-FPe",0.178261891007423
"2008-03-15","US-FPe",-0.0424324385821819
"2008-04-15","US-FPe",0.0131681906059384
"2008-05-15","US-FPe",0.12615892291069
"2008-06-15","US-FPe",0.537047207355499
"2008-07-15","US-FPe",0.363462120294571
"2008-08-15","US-FPe",0.195444777607918
"2008-09-15","US-FPe",0.127092808485031
"2008-10-15","US-FPe",0.0129228960722685
"2008-11-15","US-FPe",0.0598222129046917
"2009-03-15","US-FPe",0.0280521884560585
"2009-04-15","US-FPe",0.075377993285656
"2009-05-15","US-FPe",0.151179626584053
"2009-06-15","US-FPe",0.380313128232956
"2009-07-15","US-FPe",0.374552130699158
"2009-08-15","US-FPe",0.200110346078873
"2009-09-15","US-FPe",0.108090437948704
"2009-10-15","US-FPe",-0.0325111150741577
"2009-11-15","US-FPe",-0.0202102214097977
"2010-03-15","US-FPe",-0.188551142811775
"2010-04-15","US-FPe",-0.0321797840297222
"2010-05-15","US-FPe",0.048083484172821
"2010-06-15","US-FPe",0.522320568561554
"2010-07-15","US-FPe",0.442995339632034
"2010-08-15","US-FPe",0.309574693441391
"2010-09-15","US-FPe",0.0689167007803917
"2010-10-15","US-FPe",0.0587675236165524
"2010-11-15","US-FPe",0.133237272500992
"2011-04-15","US-FPe",-0.0891816690564156
"2011-05-15","US-FPe",0.288652867078781
"2011-06-15","US-FPe",0.40187406539917
"2011-07-15","US-FPe",0.677688896656036
"2011-08-15","US-FPe",0.239986658096313
"2011-09-15","US-FPe",0.16618923842907
"2011-10-15","US-FPe",0.0374542362987995
"2011-11-15","US-FPe",0.0629649311304092
"2012-01-15","US-FPe",-0.0883647575974464
"2012-02-15","US-FPe",0.0456682741641998
"2012-03-15","US-FPe",0.00671736849471927
"2012-04-15","US-FPe",0.169199377298355
"2012-05-15","US-FPe",0.111458279192448
"2012-06-15","US-FPe",0.320628523826599
"2012-07-15","US-FPe",0.419653177261353
"2012-08-15","US-FPe",0.0866497531533241
"2012-09-15","US-FPe",0.0902997106313705
"2012-10-15","US-FPe",0.0639745518565178
"2012-11-15","US-FPe",0.0555016584694386
"2012-12-15","US-FPe",0.159407332539558
"2013-04-15","US-FPe",-0.24243438243866
"2013-05-15","US-FPe",0.0773101076483727
"2013-06-15","US-FPe",0.333383202552795
"2013-07-15","US-FPe",0.666964650154114
"2013-08-15","US-FPe",0.166917115449905
"2013-09-15","US-FPe",0.140035629272461
"2013-10-15","US-FPe",0.0862633585929871
"2013-11-15","US-FPe",2.34290073422017e-05
"2013-12-15","US-FPe",-0.152855187654495
"2014-01-15","US-FPe",0.103510014712811
"2014-02-15","US-FPe",0.0942300856113434
"2014-03-15","US-FPe",-0.00217391550540924
"2014-04-15","US-FPe",0.0485285446047783
"2014-05-15","US-FPe",0.052280630916357
"2014-06-15","US-FPe",0.273922920227051
"2014-07-15","US-FPe",0.421150058507919
"2014-08-15","US-FPe",0.134110748767853
"2014-09-15","US-FPe",0.130579546093941
"2014-10-15","US-FPe",0.11326077580452
"2014-11-15","US-FPe",0.102404087781906
"2015-01-15","US-FPe",-0.0730039328336716
"2015-02-15","US-FPe",0.122887752950191
"2015-03-15","US-FPe",0.0159374475479126
"2015-04-15","US-FPe",0.0129325008019805
"2015-05-15","US-FPe",0.0800097063183784
"2015-06-15","US-FPe",0.366312205791473
"2015-07-15","US-FPe",0.367045968770981
"2015-08-15","US-FPe",0.0662543177604675
"2015-09-15","US-FPe",0.0266288574784994
"2015-10-15","US-FPe",-0.0342287868261337
"2015-11-15","US-FPe",0.0257549211382866
"2015-12-15","US-FPe",-0.00108902808278799
"2016-02-15","US-FPe",0.083347387611866
"2016-03-15","US-FPe",-0.043424379080534
"2016-04-15","US-FPe",0.00472158472985029
"2016-05-15","US-FPe",0.213878229260445
"2016-06-15","US-FPe",0.459565311670303
"2016-07-15","US-FPe",0.568386077880859
"2016-08-15","US-FPe",0.265974253416061
"2016-09-15","US-FPe",-0.0271229092031717
"2016-10-15","US-FPe",-0.0100661879405379
"2016-11-15","US-FPe",0.0416264906525612
"2017-02-15","US-FPe",0.0762995481491089
"2017-03-15","US-FPe",-0.0372439026832581
"2017-04-15","US-FPe",0.0507257357239723
"2017-05-15","US-FPe",0.181302785873413
"2017-06-15","US-FPe",0.221481472253799
"2017-07-15","US-FPe",0.113646276295185
"2017-08-15","US-FPe",0.0763135850429535
"2017-09-15","US-FPe",0.0698708295822144
"2017-10-15","US-FPe",0.093707799911499
"2017-11-15","US-FPe",-0.0401827320456505
"2017-12-15","US-FPe",0.0881372019648552
"2007-01-15","US-FR1",0.210195660591125
"2007-02-15","US-FR1",0.244438707828522
"2007-03-15","US-FR1",0.325316935777664
"2007-04-15","US-FR1",0.529519259929657
"2007-05-15","US-FR1",0.55464231967926
"2007-06-15","US-FR1",0.461118876934052
"2007-07-15","US-FR1",0.460955917835236
"2007-08-15","US-FR1",0.454265087842941
"2007-09-15","US-FR1",0.410784661769867
"2007-10-15","US-FR1",0.275053977966309
"2007-11-15","US-FR1",0.120353929698467
"2007-12-15","US-FR1",0.0805938243865967
"2008-01-15","US-FR1",-0.0283932685852051
"2008-02-15","US-FR1",0.0969699248671532
"2008-03-15","US-FR1",0.120113492012024
"2008-04-15","US-FR1",0.389292031526566
"2008-05-15","US-FR1",0.345991641283035
"2008-06-15","US-FR1",0.317780047655106
"2008-07-15","US-FR1",0.196732833981514
"2008-08-15","US-FR1",0.392263174057007
"2008-09-15","US-FR1",0.263902813196182
"2008-10-15","US-FR1",0.209188982844353
"2008-11-15","US-FR1",0.0967902764678001
"2008-12-15","US-FR1",0.0543955899775028
"2009-01-15","US-FR1",0.0776264891028404
"2009-02-15","US-FR1",0.116883240640163
"2009-03-15","US-FR1",0.200009569525719
"2009-04-15","US-FR1",0.202746748924255
"2009-05-15","US-FR1",0.472807288169861
"2009-06-15","US-FR1",0.332900702953339
"2009-07-15","US-FR1",0.302432626485825
"2009-08-15","US-FR1",0.124343365430832
"2009-09-15","US-FR1",0.211682826280594
"2009-10-15","US-FR1",0.31852051615715
